id,bspl,detailname,resultname,resultname_old
862,PL,검사비-선급검사비(중공업Only),판관비,시험검사비
863,PL,검사비-기타,판관비,시험검사비
864,PL,시운전비,판관비,시험검사비
865,PL,조사비-시장조사,판관비,시험검사비
866,PL,조사비-자료조사,판관비,시험검사비
867,PL,조사비-품질조사,판관비,시험검사비
868,PL,조사비-규격인증,판관비,시험검사비
869,PL,조사비-연구위탁자문,판관비,시험검사비
870,PL,조사비-취재및출연료,판관비,시험검사비
871,PL,조사비-기타,판관비,시험검사비
872,PL,포장비-제품포장비,판관비,포장비
873,PL,포장비-포장재비(코닝정밀소재Only),판관비,포장비
874,PL,포장비-기타,판관비,포장비
875,PL,용역비-생산공정,판관비,용역비
876,PL,용역비-식당용역,판관비,용역비
877,PL,용역비-경비보안,판관비,용역비
878,PL,용역비-상하차,판관비,용역비
879,PL,용역비-포장용역,판관비,용역비
880,PL,용역비-청소/생산CIP용역,판관비,용역비
881,PL,용역비-생산제품및자재이적,판관비,용역비
882,PL,용역비-수선,판관비,용역비
883,PL,용역비-선물셋트/기획제품해체,판관비,용역비
884,PL,용역비-영업아웃소싱,판관비,용역비
885,PL,용역비-기타,판관비,용역비
886,PL,외주비,판관비,용역비
887,PL,외주비-공사,판관비,용역비
888,PL,외주비-용역,판관비,용역비
889,PL,외주비-선물환,판관비,용역비
890,PL,외주용역비,판관비,용역비
891,PL,제품보증충당부채전입,충당부채전입액,충당부채전입액
892,PL,공사손실충당부채전입,충당부채전입액,충당부채전입액
893,PL,하자보수충당부채전입,충당부채전입액,충당부채전입액
894,PL,복구충당부채전입,충당부채전입액,충당부채전입액
895,PL,우발손실충당부채전입,충당부채전입액,충당부채전입액
896,PL,경상개발비-주식보상비용,경상개발비,경상개발비
897,PL,경상개발비-특허료,경상개발비,경상개발비
898,PL,경상개발비-도서구입비,경상개발비,경상개발비
899,PL,경상개발비-시험연구비,경상개발비,경상개발비
900,PL,경상개발비-국내출장비,경상개발비,경상개발비
901,PL,경상개발비-해외출장비,경상개발비,경상개발비
902,PL,경상개발비-협회비,경상개발비,경상개발비
903,PL,경상개발비-식비,경상개발비,경상개발비
904,PL,경상개발비-운반비,경상개발비,경상개발비
905,PL,경상개발비-교육훈련비,경상개발비,경상개발비
906,PL,경상개발비-소모품비,경상개발비,경상개발비
907,PL,경상개발비-지급수수료,경상개발비,경상개발비
908,PL,경상개발비-직무교육(사내교육),경상개발비,경상개발비
909,PL,경상개발비-직무교육(사외위탁교육),경상개발비,경상개발비
910,PL,경상개발비-직무교육(교육참가일당),경상개발비,경상개발비
911,PL,경상개발비-계층교육(사내교육),경상개발비,경상개발비
912,PL,경상개발비-계층교육(사외위탁교육),경상개발비,경상개발비
913,PL,경상개발비-계층교육(교육참가일당),경상개발비,경상개발비
914,PL,경상개발비-조직활성화교육(사내교육),경상개발비,경상개발비
915,PL,경상개발비-조직활성화교육(사외위탁교육),경상개발비,경상개발비
916,PL,경상개발비-조직활성화교육(교육참가일당),경상개발비,경상개발비
917,PL,경상개발비-자기개발교육(사내교육),경상개발비,경상개발비
918,PL,경상개발비-자기개발교육(사외위탁교육),경상개발비,경상개발비
919,PL,경상개발비-자기개발교육(교육참가일당),경상개발비,경상개발비
920,PL,경상개발비-온라인교육,경상개발비,경상개발비
921,PL,경상개발비-제조통신비,경상개발비,경상개발비
922,PL,경상개발비-제조운반비,경상개발비,경상개발비
923,PL,경상개발비-제조잡비,경상개발비,경상개발비
924,PL,경상개발비-제조지급수수료(일반),경상개발비,경상개발비
925,PL,경상개발비-통신비,경상개발비,경상개발비
926,PL,경상개발비-경조사비,경상개발비,경상개발비
927,PL,경상개발비-업무수행비,경상개발비,경상개발비
928,PL,경상개발비-재료비,경상개발비,경상개발비
929,PL,경상개발비-노무비,경상개발비,경상개발비
930,PL,경상개발비-환차익,경상개발비,경상개발비
931,PL,경상개발비-조직활성화비,경상개발비,경상개발비
932,PL,경상개발비-국책과제,경상개발비,경상개발비
933,PL,수출제비용-내륙운송비,판관비,수출제비용
934,PL,수출제비용-해상운송비,판관비,수출제비용
935,PL,수출제비용-항공운송비,판관비,수출제비용
936,PL,수출제비용-수출보험료,판관비,수출제비용
937,PL,수출제비용-통관수수료,판관비,수출제비용
938,PL,수출제비용-해상보험료,판관비,수출제비용
939,PL,수출제비용-Less Charge외,판관비,수출제비용
940,PL,수출제비용-기타/THC/취급수수료/DOC.FEE,판관비,수출제비용
941,PL,수출제비용-수출커미션,판관비,수출제비용
942,PL,수출입제비용-해외커미션,판관비,수출제비용
943,PL,수출입제비용-수출매출채권정산비,판관비,수출제비용
944,PL,수출입제비용-매입수수료,판관비,수출제비용
945,PL,수출입제비용-기타수출입제비용,판관비,수출제비용
946,PL,수출비용,판관비,수출제비용
947,PL,기타수익,기타영업외손익,기타영업외손익
948,PL,배당금수익,기타영업외손익,기타영업외손익
949,PL,위탁관리수수료수익,기타영업외손익,기타영업외손익
950,PL,임대료수익,기타영업외손익,기타영업외손익
951,PL,매도가능금융자산처분이익,기타영업외손익,기타영업외손익
952,PL,매도가능금융자산손상차손환입,투자주식손상차손,투자주식손상차손
953,PL,종속관계기업투자주식처분이익,기타영업외손익,기타영업외손익
954,PL,재고자산처분이익,기타영업외손익,기타영업외손익
955,PL,사용권자산중도상환이익,기타영업외손익,기타영업외손익
956,PL,보상비용,기타영업외손익,기타영업외손익
957,PL,수입수수료,기타영업외손익,기타영업외손익
958,PL,로열티수익,기타영업외손익,기타영업외손익
959,PL,상품권기간경과이익,기타영업외손익,기타영업외손익
960,PL,잡이익,기타영업외손익,기타영업외손익
961,PL,기타비용,기타영업외손익,기타영업외손익
962,PL,매출채권처분손실,기타영업외손익,기타영업외손익
963,PL,재고자산처분손실,기타영업외손익,기타영업외손익
964,PL,재고자산폐기손실,기타영업외손익,기타영업외손익
965,PL,재고자산감모손실,기타영업외손익,기타영업외손익
966,PL,종속관계기업투자주식처분손실,기타영업외손익,기타영업외손익
967,PL,당기손익공정가치측정금융자산처분이익,기타영업외손익,기타영업외손익
968,PL,당기손익공정가치금융자산처분손실,기타영업외손익,기타영업외손익
969,PL,기타자산처분손실,기타영업외손익,기타영업외손익
970,PL,투자부동산처분손실,기타영업외손익,기타영업외손익
971,PL,투자부동산폐기손실,기타영업외손익,기타영업외손익
972,PL,유형자산처분손실,기타영업외손익,기타영업외손익
973,PL,유형자산폐기손실,기타영업외손익,기타영업외손익
974,PL,유형자산제각손실,기타영업외손익,기타영업외손익
975,PL,유형자산평가손실,기타영업외손익,기타영업외손익
976,PL,무형자산처분손실,기타영업외손익,기타영업외손익
977,PL,투자부동산상각비,기타영업외손익,기타영업외손익
978,PL,운휴자산상각비,기타영업외손익,기타영업외손익
979,PL,투자부동산유지관리비,기타영업외손익,기타영업외손익
980,PL,사회기여금,기타영업외손익,기타영업외손익
981,PL,기부금,기타영업외손익,기타영업외손익
982,PL,기타의지급수수료,기타영업외손익,기타영업외손익
983,PL,기술용역비,기타영업외손익,기타영업외손익
984,PL,위탁관리수수료,기타영업외손익,기타영업외손익
985,PL,로열티비용,기타영업외손익,기타영업외손익
986,PL,잡손실,기타영업외손익,기타영업외손익
987,PL,재해손실,기타영업외손익,기타영업외손익
988,PL,파생상품거래이익,기타영업외손익,기타영업외손익
989,PL,당기손익-공정가치평가금융상품처분이익,기타영업외손익,기타영업외손익
990,PL,당기손익-공정가치평가금융상품처분손실,기타영업외손익,기타영업외손익
991,PL,매각예정순자산처분이익,기타영업외손익,기타영업외손익
992,PL,매각예정자산손상차손환입,기타영업외손익,기타영업외손익
993,PL,생물자산처분이익,기타영업외손익,기타영업외손익
994,PL,생물자산평가이익,기타영업외손익,기타영업외손익
995,PL,생물자산손상차손환입,기타영업외손익,기타영업외손익
996,PL,유형자산손상차손환입,기타영업외손익,기타영업외손익
997,PL,부의영업권환입 ,기타영업외손익,기타영업외손익
998,PL,국고보조금이익,기타영업외손익,기타영업외손익
999,PL,국고보조금상환이익,기타영업외손익,기타영업외손익
1000,PL,대손충당금환입-매출채권,기타영업외손익,기타영업외손익
1001,PL,대손충당금환입-장기매출채권,기타영업외손익,기타영업외손익
1002,PL,대손충당금환입-단기대여금,기타영업외손익,기타영업외손익
1003,PL,대손충당금환입-장기대여금,기타영업외손익,기타영업외손익
1004,PL,대손충당금환입-미수금,기타영업외손익,기타영업외손익
1005,PL,대손충당금환입-장기미수금,기타영업외손익,기타영업외손익
1006,PL,대손충당금환입-선급비용,기타영업외손익,기타영업외손익
1007,PL,대손충당금환입-선급금,기타영업외손익,기타영업외손익
1008,PL,대손충당금환입-장기선급금,기타영업외손익,기타영업외손익
1009,PL,대손충당금환입-예치보증금,기타영업외손익,기타영업외손익
1010,PL,대손충당금환입-장기보증금,기타영업외손익,기타영업외손익
1011,PL,대손충당금환입-기타유동자산,기타영업외손익,기타영업외손익
1012,PL,대손충당금환입-기타비유동자산,기타영업외손익,기타영업외손익
1013,PL,대손충당금환입-기타,기타영업외손익,기타영업외손익
1014,PL,제품보증충당부채환입,기타영업외손익,기타영업외손익
1015,PL,공사손실충당부채환입,기타영업외손익,기타영업외손익
1016,PL,하자보수충당부채환입,기타영업외손익,기타영업외손익
1017,PL,상여충당부채환입,기타영업외손익,기타영업외손익
1018,PL,복구충당부채환입,기타영업외손익,기타영업외손익
1019,PL,우발손실충당부채환입,기타영업외손익,기타영업외손익
1020,PL,연금정산이익,기타영업외손익,기타영업외손익
1021,PL,연금중단이익,기타영업외손익,기타영업외손익
1022,PL,수탁연구개발이익,기타영업외손익,기타영업외손익
1023,PL,전기오류수정이익,기타영업외손익,기타영업외손익
1024,PL,기타대손상각비-단기대여금,기타대손상각비,기타대손상각비
1025,PL,기타대손상각비-장기대여금,기타대손상각비,기타대손상각비
1026,PL,기타대손상각비-미수금,기타대손상각비,기타대손상각비
1027,PL,기타대손상각비-장기미수금,기타대손상각비,기타대손상각비
1028,PL,기타대손상각비-선급비용,기타대손상각비,기타대손상각비
1029,PL,기타대손상각비-선급금,기타대손상각비,기타대손상각비
1030,PL,기타대손상각비-장기선급금,기타대손상각비,기타대손상각비
1031,PL,기타대손상각비-예치보증금,기타대손상각비,기타대손상각비
1032,PL,기타대손상각비-장기보증금,기타대손상각비,기타대손상각비
1033,PL,기타대손상각비-기타유동자산,기타대손상각비,기타대손상각비
1034,PL,기타대손상각비-기타비유동자산,기타대손상각비,기타대손상각비
1035,PL,기타대손상각비-기타,기타대손상각비,기타대손상각비
1036,PL,연금정산손실,기타영업외손익,기타영업외손익
1037,PL,연금중단손실,기타영업외손익,기타영업외손익
1038,PL,기부금-법정,기타영업외손익,기타영업외손익
1039,PL,기부금-지정,기타영업외손익,기타영업외손익
1040,PL,기부금-비지정,기타영업외손익,기타영업외손익
1041,PL,기부금-기타,기타영업외손익,기타영업외손익
1042,PL,수탁연구개발손실,기타영업외손익,기타영업외손익
1043,PL,전기오류수정손실,기타영업외손익,기타영업외손익
1044,PL,자산재평가손실,기타영업외손익,기타영업외손익
1045,PL,채무면제이익,기타영업외손익,기타영업외손익
1046,PL,당기손익인식금융자산평가이익,기타영업외손익,당기손익공정가치측정금융자산평가이익
1047,PL,파생상품평가이익,기타영업외손익,당기손익공정가치측정금융자산평가이익
1048,PL,당기손익공정가치측정금융평가손실,기타영업외손익,당기손익공정가치측정금융자산평가이익
1049,PL,  11당기손익공정가치측정금융부채평가손실,기타영업외손익,당기손익공정가치측정금융자산평가이익
1050,PL,당기손익인식금융자산평가손실,기타영업외손익,당기손익공정가치측정금융자산평가이익
1051,PL,투자부동산손상차손환입,기타영업외손익,투자부동산처분이익
1052,PL,유형자산처분이익,기타영업외손익,투자부동산처분이익
1053,PL,무형자산처분이익,기타영업외손익,투자부동산처분이익
1054,PL,무형자산손상차손환입,기타영업외손익,투자부동산처분이익
1055,PL,기타의대손충당금환입,충당부채전입액,하자보수충당금환입
1056,PL,기타의대손상각비,충당부채전입액,하자보수충당금환입
1057,PL,파생상품평가손실,기타영업외손익,파생상품거래손실
1058,PL,투자부동산손상차손,투자주식손상차손,종속관계기업투자주식손상차손
1059,PL,유형자산손상차손,투자주식손상차손,종속관계기업투자주식손상차손
1060,PL,유형자산감액손실-건물,투자주식손상차손,종속관계기업투자주식손상차손
1061,PL,유형자산감액손실-구축물,투자주식손상차손,종속관계기업투자주식손상차손
1062,PL,유형자산감액손실-기계장치,투자주식손상차손,종속관계기업투자주식손상차손
1063,PL,무형자산손상차손,투자주식손상차손,종속관계기업투자주식손상차손
1064,PL,금융수익,기타영업외금융손익,기타영업외금융손익
1065,PL,이자수익,기타영업외금융손익,기타영업외금융손익
1066,PL,외환차익,기타영업외금융손익,기타영업외금융손익
1067,PL,외화환산이익,기타영업외금융손익,기타영업외금융손익
1068,PL,금융비용,기타영업외금융손익,기타영업외금융손익
1069,PL,이자비용,기타영업외금융손익,기타영업외금융손익
1070,PL,이자비용-일반대,기타영업외금융손익,기타영업외금융손익
1071,PL,이자비용-시설대,기타영업외금융손익,기타영업외금융손익
1072,PL,이자비용-회사채이자,기타영업외금융손익,기타영업외금융손익
1073,PL,이자비용-회사채-사채발행비상각,기타영업외금융손익,기타영업외금융손익
1074,PL,이자비용-유산스,기타영업외금융손익,기타영업외금융손익
1075,PL,이자비용-부채현할차상각,기타영업외금융손익,기타영업외금융손익
1076,PL,이자비용-환가료,기타영업외금융손익,기타영업외금융손익
1077,PL,이자비용-리스부채,기타영업외금융손익,기타영업외금융손익
1078,PL,이자비용-기타,기타영업외금융손익,기타영업외금융손익
1079,PL,외환차손,기타영업외금융손익,기타영업외금융손익
1080,PL,외화환산손실,기타영업외금융손익,기타영업외금융손익
1081,PL,이자수익-예적금이자,기타영업외금융손익,기타영업외금융손익
1082,PL,이자수익-유가증권이자,기타영업외금융손익,기타영업외금융손익
1083,PL,이자수익-대여금이자,기타영업외금융손익,기타영업외금융손익
1084,PL,이자수익-보험금이자,기타영업외금융손익,기타영업외금융손익
1085,PL,이자수익-외환거래,기타영업외금융손익,기타영업외금융손익
1086,PL,이자수익-할부이자,기타영업외금융손익,기타영업외금융손익
1087,PL,이자수익-현할차상각,기타영업외금융손익,기타영업외금융손익
1088,PL,이자수익-분양연체,기타영업외금융손익,기타영업외금융손익
1089,PL,이자수익-기타,기타영업외금융손익,기타영업외금융손익
1090,PL,외환차익-금융거래,기타영업외금융손익,기타영업외금융손익
1091,PL,외화환산이익-금융거래,기타영업외금융손익,기타영업외금융손익
1092,PL,파생상품평가이익-통화선도,기타영업외금융손익,기타영업외금융손익
1093,PL,파생상품평가이익-통화스왑,기타영업외금융손익,기타영업외금융손익
1094,PL,파생상품평가이익-통화옵션,기타영업외금융손익,기타영업외금융손익
1095,PL,파생상품평가이익-이자율스왑,기타영업외금융손익,기타영업외금융손익
1096,PL,파생상품평가이익-상품선물,기타영업외금융손익,기타영업외금융손익
1097,PL,파생상품평가이익-상품선도,기타영업외금융손익,기타영업외금융손익
1098,PL,파생상품평가이익-기타,기타영업외금융손익,기타영업외금융손익
1099,PL,파생상품거래이익-통화선도,기타영업외금융손익,기타영업외금융손익
1100,PL,파생상품거래이익-통화스왑,기타영업외금융손익,기타영업외금융손익
1101,PL,파생상품거래이익-통화옵션,기타영업외금융손익,기타영업외금융손익
1102,PL,파생상품거래이익-이자율스왑,기타영업외금융손익,기타영업외금융손익
1103,PL,파생상품거래이익-상품선물,기타영업외금융손익,기타영업외금융손익
1104,PL,파생상품거래이익-상품선도,기타영업외금융손익,기타영업외금융손익
1105,PL,파생상품거래이익-기타,기타영업외금융손익,기타영업외금융손익
1106,PL,위험회피중단이익,기타영업외금융손익,기타영업외금융손익
1107,PL,사채상환이익,기타영업외금융손익,기타영업외금융손익
1108,PL,이자비용-당좌차월이자,기타영업외금융손익,기타영업외금융손익
1109,PL,이자비용-단기차입이자,기타영업외금융손익,기타영업외금융손익
1110,PL,이자비용-사채-이자,기타영업외금융손익,기타영업외금융손익
1111,PL,이자비용-사채-상각,기타영업외금융손익,기타영업외금융손익
1112,PL,이자비용-장기차입금,기타영업외금융손익,기타영업외금융손익
1113,PL,이자비용-금융리스,기타영업외금융손익,기타영업외금융손익
1114,PL,이자비용-차입원가,기타영업외금융손익,기타영업외금융손익
1115,PL,이자비용-현할차상각,기타영업외금융손익,기타영업외금융손익
1116,PL,이자비용-AR매각(With Recourse),기타영업외금융손익,기타영업외금융손익
1117,PL,외환차손-금융거래,기타영업외금융손익,기타영업외금융손익
1118,PL,외화환산손실-금융거래,기타영업외금융손익,기타영업외금융손익
1119,PL,지급보증료-사채,기타영업외금융손익,기타영업외금융손익
1120,PL,지급보증료-차입금,기타영업외금융손익,기타영업외금융손익
1121,PL,지급보증료-기타,기타영업외금융손익,기타영업외금융손익
1122,PL,파생상품평가손실-통화선도,기타영업외금융손익,기타영업외금융손익
1123,PL,파생상품평가손실-통화스왑,기타영업외금융손익,기타영업외금융손익
1124,PL,파생상품평가손실-통화옵션,기타영업외금융손익,기타영업외금융손익
1125,PL,파생상품평가손실-이자율스왑,기타영업외금융손익,기타영업외금융손익
1126,PL,파생상품평가손실-상품선물,기타영업외금융손익,기타영업외금융손익
1127,PL,파생상품평가손실-상품선도,기타영업외금융손익,기타영업외금융손익
1128,PL,파생상품평가손실-기타,기타영업외금융손익,기타영업외금융손익
1129,PL,파생상품거래손실-통화선도,기타영업외금융손익,기타영업외금융손익
1130,PL,파생상품거래손실-통화스왑,기타영업외금융손익,기타영업외금융손익
1131,PL,파생상품거래손실-통화옵션,기타영업외금융손익,기타영업외금융손익
1132,PL,파생상품거래손실-이자율스왑,기타영업외금융손익,기타영업외금융손익
1133,PL,파생상품거래손실-상품선물,기타영업외금융손익,기타영업외금융손익
1134,PL,파생상품거래손실-상품선도,기타영업외금융손익,기타영업외금융손익
1135,PL,파생상품거래손실-기타,기타영업외금융손익,기타영업외금융손익
1136,PL,위험회피중단손실,기타영업외금융손익,기타영업외금융손익
1137,PL,사채상환손실,기타영업외금융손익,기타영업외금융손익
1138,PL,사내선물환평가손익-금융거래,기타영업외금융손익,기타영업외금융손익
1139,PL,사내선물환거래손익-금융거래,기타영업외금융손익,기타영업외금융손익
1140,PL,차입금상환손실,기타영업외금융손익,기타영업외금융손익
1142,PL,금융보증수익,기타영업외금융손익,기타영업외금융손익
1143,PL,지분법손실,지분법손익,지분법이익
1144,PL,비지배지분순이익,지분법손익,지분법이익
1145,PL,비지배지분순손실,지분법손익,지분법이익
1146,PL,지분법평가이익,지분법손익,지분법이익
1147,PL,지분법매각이익,지분법손익,지분법이익
1148,PL,지분법평가손실,지분법손익,지분법이익
1149,PL,지분법매각손실,지분법손익,지분법이익
1150,PL,법인세환급액,법인세비용,법인세비용
1151,PL,법인세추납액,법인세비용,법인세비용
1152,PL,법인세비용-법인세,법인세비용,법인세비용
1153,PL,법인세비용-주민세,법인세비용,법인세비용
1154,PL,법인세비용-농특세,법인세비용,법인세비용
1155,PL,법인세비용-법인세환급,법인세비용,법인세비용
1156,PL,법인세비용-법인세추납,법인세비용,법인세비용
1157,PL,법인세비용-회계변경,법인세비용,법인세비용
1158,PL,법인세비용-기타,법인세비용,법인세비용
1159,BS,현금,현금및현금성자산,현금및현금성자산
1160,BS,당좌예금,현금및현금성자산,현금및현금성자산
1161,BS,보통예금,현금및현금성자산,현금및현금성자산
1162,BS,현금등가물,현금및현금성자산,현금및현금성자산
1163,BS,당좌예금-Bank Clearing,현금및현금성자산,현금및현금성자산
1164,BS,당좌예금-기타,현금및현금성자산,현금및현금성자산
1165,BS,보통예금-국고보조금,현금및현금성자산,현금및현금성자산
1166,BS,보통예금-Bank Clearing,현금및현금성자산,현금및현금성자산
1167,BS,보통예금-기타,현금및현금성자산,현금및현금성자산
1168,BS,현금성자산,현금및현금성자산,현금및현금성자산
1169,BS,현금및현금성자산-환율평가,현금및현금성자산,현금및현금성자산
1170,BS,현금및현금성자산-부문간배부,현금및현금성자산,현금및현금성자산
1171,BS,기타제예금,현금및현금성자산,현금및현금성자산
1172,BS,전도금,현금및현금성자산,현금및현금성자산
1173,BS,별단예금,현금및현금성자산,현금및현금성자산
1174,BS,기타현금등가물,현금및현금성자산,현금및현금성자산
1175,BS,금전신탁,현금및현금성자산,현금및현금성자산
1176,BS,정기예금,단기금융상품,단기금융상품
1177,BS,정기적금,단기금융상품,단기금융상품
1178,BS,신탁예금,단기금융상품,단기금융상품
1179,BS,특정예금,단기금융상품,단기금융상품
1180,BS,기타예금,단기금융상품,단기금융상품
1181,BS,기타단기금융상품,단기금융상품,단기금융상품
1182,BS,유동성 장기금융상품,단기금융상품,단기금융상품
1183,BS,단기금융상품-부문간배부,단기금융상품,단기금융상품
1184,BS,외화정기예금,단기금융상품,단기금융상품
1185,BS,상호부금,단기금융상품,단기금융상품
1186,BS,적립식신탁,단기금융상품,단기금융상품
1187,BS,기타부금,단기금융상품,단기금융상품
1188,BS,RP,단기금융상품,단기금융상품
1189,BS,CD,단기금융상품,단기금융상품
1190,BS,CP,단기금융상품,단기금융상품
1191,BS,매출채권-국내,매출채권,매출채권
1192,BS,매출채권-로칼,매출채권,매출채권
1193,BS,매출채권-해외,매출채권,매출채권
1194,BS,매출채권-받을어음,매출채권,매출채권
1195,BS,외상매출금-상품,매출채권,매출채권
1196,BS,외상매출금-제품,매출채권,매출채권
1197,BS,외상매출금-반제품,매출채권,매출채권
1198,BS,외상매출금-자재,매출채권,매출채권
1199,BS,외상매출금-진행기준-용역,매출채권,매출채권
1200,BS,외상매출금-Service,매출채권,매출채권
1201,BS,외상매출금-Agency,매출채권,매출채권
1202,BS,외상매출금-물류,매출채권,매출채권
1203,BS,외상매출금-임대료,매출채권,매출채권
1204,BS,외상매출금-임가공,매출채권,매출채권
1205,BS,외상매출금-ESCO사업,매출채권,매출채권
1206,BS,외상매출금-Service공사-에스원Only,매출채권,매출채권
1207,BS,대행미수금-기획Only,매출채권,매출채권
1208,BS,외상매출금-기타용역,매출채권,매출채권
1209,BS,외상매출금-반품,매출채권,매출채권
1210,BS,외상매출금-반품추정,매출채권,매출채권
1211,BS,외상매출금-매출에누리,매출채권,매출채권
1212,BS,외상매출금-매출할인,매출채권,매출채권
1213,BS,외상매출금-판매장려금,매출채권,매출채권
1214,BS,외상매출금-판가보전,매출채권,매출채권
1215,BS,외상매출금-부실채권,매출채권,매출채권
1216,BS,외상매출금-ABS,매출채권,매출채권
1217,BS,외상매출금-진행기준-용역-조정,매출채권,매출채권
1218,BS,외상매출금-차감조정,매출채권,매출채권
1219,BS,외상매출금-조정,매출채권,매출채권
1220,BS,외상매출금-기타,매출채권,매출채권
1221,BS,외상매출금-현할차,매출채권,매출채권
1222,BS,외상매출금-환율평가,매출채권,매출채권
1223,BS,외상매출금-대손충당금,매출채권,매출채권
1224,BS,공사미수금,매출채권,매출채권
1225,BS,공사미수금-조정,매출채권,매출채권
1226,BS,공사미수금-환율평가,매출채권,매출채권
1227,BS,공사미수금-대손충당금,매출채권,매출채권
1228,BS,분양미수금,매출채권,매출채권
1229,BS,분양미수금-옵션-물산Only,매출채권,매출채권
1230,BS,분양미수금-조정,매출채권,매출채권
1231,BS,분양미수금-환율평가,매출채권,매출채권
1232,BS,분양미수금-대손충당금,매출채권,매출채권
1233,BS,받을어음-상품,매출채권,매출채권
1234,BS,받을어음-제품,매출채권,매출채권
1235,BS,받을어음-자재,매출채권,매출채권
1236,BS,받을어음-진행기준-용역,매출채권,매출채권
1237,BS,받을어음-Service,매출채권,매출채권
1238,BS,받을어음-Agency,매출채권,매출채권
1239,BS,받을어음-물류,매출채권,매출채권
1240,BS,받을어음-임대료,매출채권,매출채권
